,COD_ID,PAC_1,PAC_2,KEY,PN_CON_1,PN_CON_2,COMP,TIP_CND,x,y,TIP_UNID,P_N_OPE,COR_NOM,circ_Lin,circ_CTAT,circ_PAC_de,circ_PAC_pr,circ_cont,Cor,x1,y1,x2,y2,R1,X1,Corrente Max
2025,24394284,81815198919419705AT,81802750919418871AT,SSDAT,27365416.0,27365130.0,124.759,16512300H-3,,,,,,19,84126466919574466AT,81802750919418871AT,81815198919419705AT,1285,#0000FF,-36.118946466,-7.2807824822,-36.12007316,-7.2808505501,0.335,0.392,480
2026,46682292,94706800918657053AT,94710539918677760AT,SSDAT,49215602.0,49215767.0,210.419,16512289H-3,,,,,,15,93174322915954067AT,94706800918657053AT,94710539918677760AT,137,#191970,-34.9526008234,-7.3406760031,-34.9522798194,-7.3388045346,0.268,0.304,322
2027,175199529,95863056921461708AT,95862326921461035AT,SSDAT,175199586.0,49216155.0,9.929,16512291H-3,,,,,,5,95638767921098348AT,95863056921461708AT,95862326921461035AT,141,#696969,-34.8504310652,-7.0866821162,-34.8504969613,-7.0867671588,0.211,0.385,495
2028,46682293,94720908918731027AT,94725070918756856AT,SSDAT,49215751.0,49215766.0,261.622,16512289H-3,,,,,,15,93174322915954067AT,94720908918731027AT,94725070918756856AT,140,#191970,-34.9513862071,-7.3339900968,-34.9510310648,-7.3316556726,0.268,0.304,322
2029,24394285,81834417919420902AT,81815198919419705AT,SSDAT,27365415.0,27365416.0,192.562,16512300H-3,,,,,,19,84126466919574466AT,81815198919419705AT,81834417919420902AT,1287,#0000FF,-36.1172082653,-7.2806632627,-36.118946466,-7.2807824822,0.335,0.392,480
2030,24395615,82105642929649372AT,82098290929634688AT,SSDAT,27367503.0,27367521.0,164.217,16512300H-3,,,,,,45,82780242930976277AT,82105642929649372AT,82098290929634688AT,78,#90EE90,-36.0982379796,-6.3564320284,-36.0988944469,-6.3577623856,0.335,0.392,480
2031,175199530,95859081921460597AT,95850262921459915AT,SSDAT,49219252.0,49219251.0,88.453,16512291H-3,,,,,,5,95638767921098348AT,95859081921460597AT,95850262921459915AT,151,#696969,-34.8507905054,-7.0867779039,-34.85158029,-7.0868585911,0.211,0.385,495
2032,24394286,81846604919421423AT,81834417919420902AT,SSDAT,27365414.0,27365415.0,121.981,16512300H-3,,,,,,19,84126466919574466AT,81834417919420902AT,81846604919421423AT,1289,#0000FF,-36.1161059151,-7.2806091667,-36.1172082653,-7.2806632627,0.335,0.392,480
2033,46682294,94729389918780406AT,94734426918807922AT,SSDAT,49215750.0,49215765.0,279.732,16512289H-3,,,,,,15,93174322915954067AT,94729389918780406AT,94734426918807922AT,142,#191970,-34.9506600468,-7.3295273028,-34.950227285,-7.3270404013,0.268,0.304,322
2034,24395616,82112705929664055AT,82105642929649372AT,SSDAT,27367522.0,27367503.0,162.934,16512300H-3,,,,,,45,82780242930976277AT,82112705929664055AT,82105642929649372AT,77,#90EE90,-36.0976076124,-6.3551019077,-36.0982379796,-6.3564320284,0.335,0.392,480
2035,175199531,95850262921459915AT,95849788921454855AT,SSDAT,49219251.0,49219411.0,50.822,16512291H-3,,,,,,5,95638767921098348AT,95850262921459915AT,95849788921454855AT,156,#696969,-34.85158029,-7.0868585911,-34.8516180417,-7.087312594,0.211,0.385,495
2036,24394235,81013215919368757AT,80995247919367624AT,SSDAT,27365042.0,27365043.0,180.037,16512300H-3,,,,,,19,84126466919574466AT,80995247919367624AT,81013215919368757AT,1221,#0000FF,-36.1914818288,-7.2858419062,-36.1931070198,-7.2859543691,0.335,0.392,480
2037,175199532,95849788921454855AT,95846273921453094AT,SSDAT,49219411.0,106929296.0,39.315,16512291H-3,,,,,,5,95638767921098348AT,95849788921454855AT,95846273921453094AT,161,#696969,-34.8516180417,-7.087312594,-34.8519394522,-7.0874795918,0.211,0.385,495
2038,24394236,81041809919370632AT,81013215919368757AT,SSDAT,27365041.0,27365042.0,286.554,16512300H-3,,,,,,19,84126466919574466AT,81013215919368757AT,81041809919370632AT,1223,#0000FF,-36.1888955729,-7.285656421,-36.1914818288,-7.2858419062,0.335,0.392,480
2039,24394288,81880615919423663AT,81865771919422725AT,SSDAT,27365413.0,27367635.0,148.736,16512300H-3,,,,,,19,84126466919574466AT,81865771919422725AT,81880615919423663AT,1292,#0000FF,-36.1130299809,-7.2803871708,-36.1143724853,-7.2804804818,0.335,0.392,480
2040,39624399,95603171921027271AT,95606230921033376AT,SSDAT,39621487.0,39621488.0,68.285,66252126H-3,,,,,,50,95377922920421820AT,95603171921027271AT,95606230921033376AT,1211,#008000,-34.8735723428,-7.126075877,-34.8732958849,-7.1255256169,1.364,0.32,750
2041,24394289,81898115919424861AT,81880615919423663AT,SSDAT,27365510.0,27365413.0,175.41,16512300H-3,,,,,,19,84126466919574466AT,81880615919423663AT,81898115919424861AT,1293,#0000FF,-36.1114473234,-7.2802688344,-36.1130299809,-7.2803871708,0.335,0.392,480
2042,24395686,82237244929914156AT,82224691929892509AT,SSDAT,27367678.0,27367530.0,250.234,16512300H-3,,,,,,45,82780242930976277AT,82237244929914156AT,82224691929892509AT,62,#90EE90,-36.0864884702,-6.332443433,-36.0876110093,-6.3344054839,0.335,0.392,480
2043,39623772,95441492921037774AT,95449251921035121AT,SSDAT,39621425.0,39621426.0,82.0,66252126H-3,,,,,,50,95377922920421820AT,95441492921037774AT,95449251921035121AT,1130,#008000,-34.888165335,-7.1252704001,-34.8874623457,-7.1255035233,1.364,0.32,750
2044,39623773,95449251921035121AT,95456076921033146AT,SSDAT,39621426.0,238068017.0,71.05,66252126H-3,,,,,,50,95377922920421820AT,95449251921035121AT,95456076921033146AT,1133,#008000,-34.8874623457,-7.1255035233,-34.8868424736,-7.1256850514,1.364,0.32,750
2045,39623774,95456076921033146AT,95463114921031935AT,SSDAT,238068017.0,39621428.0,71.414,66252126H-3,,,,,,50,95377922920421820AT,95456076921033146AT,95463114921031935AT,1136,#008000,-34.8868424736,-7.1256850514,-34.8863789109,-7.1257519322,1.364,0.32,750
2046,39623775,95463114921031935AT,95468883921031736AT,SSDAT,39621428.0,39621429.0,57.724,66252126H-3,,,,,,50,95377922920421820AT,95463114921031935AT,95468883921031736AT,1139,#008000,-34.8863789109,-7.1257519322,-34.8856863088,-7.125793131,1.364,0.32,750
2047,39623776,95468883921031736AT,95475400921031182AT,SSDAT,39621429.0,39621430.0,65.405,66252126H-3,,,,,,50,95377922920421820AT,95468883921031736AT,95475400921031182AT,1142,#008000,-34.8856863088,-7.125793131,-34.8850971989,-7.1258378678,1.364,0.32,750
2048,39623777,95475400921031182AT,95482825921030624AT,SSDAT,39621430.0,39621431.0,74.459,66252126H-3,,,,,,50,95377922920421820AT,95475400921031182AT,95482825921030624AT,1145,#008000,-34.8850971989,-7.1258378678,-34.8844260681,-7.1258822341,1.364,0.32,750
2049,39623778,95482825921030624AT,95489426921030257AT,SSDAT,39621431.0,238068004.0,66.112,66252126H-3,,,,,,50,95377922920421820AT,95482825921030624AT,95489426921030257AT,1148,#008000,-34.8844260681,-7.1258822341,-34.8838386867,-7.1259256318,1.364,0.32,750
2050,39623779,95489426921030257AT,95493646921030094AT,SSDAT,238068004.0,238067994.0,42.231,66252126H-3,,,,,,50,95377922920421820AT,95489426921030257AT,95493646921030094AT,1151,#008000,-34.8838386867,-7.1259256318,-34.883421127,-7.1259395928,1.364,0.32,750
2051,39623780,95493646921030094AT,95499351921029514AT,SSDAT,238067994.0,39621434.0,57.344,66252126H-3,,,,,,50,95377922920421820AT,95493646921030094AT,95499351921029514AT,1154,#008000,-34.883421127,-7.1259395928,-34.8829324264,-7.1259690708,1.364,0.32,750
2052,39623782,95500177921023076AT,95501124921016411AT,SSDAT,39621435.0,39621436.0,67.319,66252126H-3,,,,,,50,95377922920421820AT,95500177921023076AT,95501124921016411AT,1160,#008000,-34.8828526224,-7.1265492693,-34.8827617063,-7.1271498501,1.364,0.32,750
2053,39623783,95501124921016411AT,95501990921010160AT,SSDAT,39621436.0,39621437.0,63.107,66252126H-3,,,,,,50,95377922920421820AT,95501124921016411AT,95501990921010160AT,1163,#008000,-34.8827617063,-7.1271498501,-34.882678439,-7.127713144,1.364,0.32,750
2054,39623784,95501990921010160AT,95509801921009800AT,SSDAT,39621437.0,39621438.0,78.193,66252126H-3,,,,,,50,95377922920421820AT,95501990921010160AT,95509801921009800AT,1166,#008000,-34.882678439,-7.127713144,-34.8819726007,-7.1277393287,1.364,0.32,750
2055,39623785,95509801921009800AT,95514399921009661AT,SSDAT,39621438.0,39621439.0,46.001,66252126H-3,,,,,,50,95377922920421820AT,95509801921009800AT,95514399921009661AT,1169,#008000,-34.8819726007,-7.1277393287,-34.8815571642,-7.1277481636,1.364,0.32,750
2056,39623786,95514399921009661AT,95523061921008463AT,SSDAT,39621439.0,39621440.0,87.445,66252126H-3,,,,,,50,95377922920421820AT,95514399921009661AT,95523061921008463AT,1172,#008000,-34.8815571642,-7.1277481636,-34.8807737819,-7.127849269,1.364,0.32,750
2057,39623788,95528499921008333AT,95536183921008087AT,SSDAT,39621441.0,39621442.0,76.879,66252126H-3,,,,,,50,95377922920421820AT,95528499921008333AT,95536183921008087AT,1179,#008000,-34.8802848502,-7.1278640332,-34.8795882047,-7.1278726109,1.364,0.32,750
2058,39623789,95536183921008087AT,95543679921007855AT,SSDAT,39621442.0,39621443.0,74.996,66252126H-3,,,,,,50,95377922920421820AT,95536183921008087AT,95543679921007855AT,1182,#008000,-34.8795882047,-7.1278726109,-34.8789109262,-7.1278874974,1.364,0.32,750
2059,39623790,95543679921007855AT,95551475921007609AT,SSDAT,39621443.0,39621444.0,77.999,66252126H-3,,,,,,50,95377922920421820AT,95543679921007855AT,95551475921007609AT,1185,#008000,-34.8789109262,-7.1278874974,-34.8782065367,-7.1279034019,1.364,0.32,750
2060,39623792,95559171921007360AT,95565027921007873AT,SSDAT,238067992.0,39621446.0,58.784,66252126H-3,,,,,,50,95377922920421820AT,95559171921007360AT,95565027921007873AT,1190,#008000,-34.8775135362,-7.127938989,-34.8769794756,-7.1278891018,1.364,0.32,750
2061,39623793,95565027921007873AT,95562148921013391AT,SSDAT,39621446.0,39621477.0,62.239,66252126H-3,,,,,,50,95377922920421820AT,95565027921007873AT,95562148921013391AT,1192,#008000,-34.8769794756,-7.1278891018,-34.8772471489,-7.1273731176,1.364,0.32,750
2062,39623794,95562148921013391AT,95559456921018483AT,SSDAT,39621477.0,39621478.0,57.598,66252126H-3,,,,,,50,95377922920421820AT,95562148921013391AT,95559456921018483AT,1194,#008000,-34.8772471489,-7.1273731176,-34.877494422,-7.1269158717,1.364,0.32,750
2063,39623795,95559456921018483AT,95557123921021975AT,SSDAT,39621478.0,39621479.0,41.996,66252126H-3,,,,,,50,95377922920421820AT,95559456921018483AT,95557123921021975AT,1196,#008000,-34.877494422,-7.1269158717,-34.877707975,-7.1266026927,1.364,0.32,750
2064,39623797,95552993921025724AT,95559813921025500AT,SSDAT,39621480.0,39621481.0,68.237,66252126H-3,,,,,,50,95377922920421820AT,95552993921025724AT,95559813921025500AT,1200,#008000,-34.8781044897,-7.1262954789,-34.8774678426,-7.1262824854,1.364,0.32,750
2065,24394729,81273880928357027AT,81261191928361511AT,SSDAT,380229505.0,27365892.0,134.58,16512297H-3,,,,,,45,82780242930976277AT,81273880928357027AT,81261191928361511AT,164,#90EE90,-36.1727070467,-6.4736129464,-36.1738554926,-6.4732141951,0.67,0.418,230
2066,24395679,82173961929788859AT,82169815929780152AT,SSDAT,27367675.0,27367526.0,96.437,16512300H-3,,,,,,45,82780242930976277AT,82173961929788859AT,82169815929780152AT,69,#90EE90,-36.0921393566,-6.3437954313,-36.0925093287,-6.3445841646,0.335,0.392,480
2067,24394732,80136242928423191AT,80118444928418236AT,SSDAT,27365877.0,27366312.0,184.749,16512297H-3,,,,,,45,82780242930976277AT,80136242928423191AT,80118444928418236AT,224,#90EE90,-36.2755059561,-6.4681964124,-36.2771113674,-6.4686527581,0.67,0.418,230
2068,46680903,94107846922149563AT,94096657922164899AT,SSDAT,49214780.0,478386058.0,189.839,16512297H-3,,,,,,50,95377922920421820AT,94107846922149563AT,94096657922164899AT,714,#008000,-35.0095027656,-7.0260015482,-35.010525195,-7.0246262591,0.67,0.418,230
2069,24394733,80148795928426579AT,80136242928423191AT,SSDAT,27366313.0,27365877.0,130.022,16512297H-3,,,,,,45,82780242930976277AT,80148795928426579AT,80136242928423191AT,223,#90EE90,-36.2743736054,-6.4678841948,-36.2755059561,-6.4681964124,0.67,0.418,230
2070,24395680,82182894929807504AT,82173961929788859AT,SSDAT,27367527.0,27367675.0,206.745,16512300H-3,,,,,,45,82780242930976277AT,82182894929807504AT,82173961929788859AT,68,#90EE90,-36.0913421562,-6.3421064227,-36.0921393566,-6.3437954313,0.335,0.392,480
2071,24394734,80169326928431830AT,80148795928426579AT,SSDAT,27365878.0,27366313.0,211.919,16512297H-3,,,,,,45,82780242930976277AT,80169326928431830AT,80148795928426579AT,222,#90EE90,-36.272521457,-6.4673997696,-36.2743736054,-6.4678841948,0.67,0.418,230
2072,24395681,82194708929830735AT,82182894929807504AT,SSDAT,27367676.0,27367527.0,260.624,16512300H-3,,,,,,45,82780242930976277AT,82194708929830735AT,82182894929807504AT,67,#90EE90,-36.09028713,-6.3400016341,-36.0913421562,-6.3421064227,0.335,0.392,480
2073,24394735,80182540928435927AT,80169326928431830AT,SSDAT,27365879.0,27365878.0,138.346,16512297H-3,,,,,,45,82780242930976277AT,80182540928435927AT,80169326928431830AT,221,#90EE90,-36.2713297429,-6.4670231632,-36.272521457,-6.4673997696,0.67,0.418,230
2074,46680906,93931099922594098AT,93942603922592401AT,SSDAT,256553628.0,49214087.0,116.285,16512297H-3,,,,,,76,DJP46781234,93931099922594098AT,93942603922592401AT,48,#8A2BE2,-35.0258073188,-6.9860222487,-35.0247670289,-6.9861666142,0.67,0.418,230
2075,24394736,80202823928441770AT,80182540928435927AT,SSDAT,27366395.0,27365879.0,211.078,16512297H-3,,,,,,45,82780242930976277AT,80202823928441770AT,80182540928435927AT,220,#90EE90,-36.269500297,-6.4664853587,-36.2713297429,-6.4670231632,0.67,0.418,230
2076,46680907,93995947922585130AT,94003885922585521AT,SSDAT,49215655.0,49215172.0,79.476,16512297H-3,,,,,,76,DJP46781234,93995947922585130AT,94003885922585521AT,73,#8A2BE2,-35.0199436707,-6.9867820356,-35.019227045,-6.9867406892,0.67,0.418,230
2077,24394737,80223015928447542AT,80202823928441770AT,SSDAT,27365880.0,27366395.0,210.008,16512297H-3,,,,,,45,82780242930976277AT,80223015928447542AT,80202823928441770AT,219,#90EE90,-36.2676790422,-6.4659540078,-36.269500297,-6.4664853587,0.67,0.418,230
2078,24395683,82210948929862338AT,82204189929850066AT,SSDAT,27367677.0,27367528.0,140.102,16512300H-3,,,,,,45,82780242930976277AT,82210948929862338AT,82204189929850066AT,65,#90EE90,-36.08883669,-6.3371382376,-36.0894407997,-6.3382503744,0.335,0.392,480
2079,24394738,80257111928456875AT,80223015928447542AT,SSDAT,27366396.0,27365880.0,353.503,16512297H-3,,,,,,45,82780242930976277AT,80257111928456875AT,80223015928447542AT,218,#90EE90,-36.2646079149,-6.4650803299,-36.2676790422,-6.4659540078,0.67,0.418,230
2080,46680908,94041396922591030AT,94062446922591893AT,SSDAT,49214773.0,49217730.0,210.677,16512297H-3,,,,,,76,DJP46781234,94041396922591030AT,94062446922591893AT,85,#8A2BE2,-35.0158434447,-6.9862148916,-35.0139429767,-6.9861209187,0.67,0.418,230
2081,24394740,80261725928458553AT,80257111928456875AT,SSDAT,27365881.0,27366396.0,49.097,16512297H-3,,,,,,45,82780242930976277AT,80261725928458553AT,80257111928456875AT,217,#90EE90,-36.2641875142,-6.4649402677,-36.2646079149,-6.4650803299,0.67,0.418,230
2082,24395684,82214364929871301AT,82210948929862338AT,SSDAT,27367529.0,27367677.0,95.919,16512300H-3,,,,,,45,82780242930976277AT,82214364929871301AT,82210948929862338AT,64,#90EE90,-36.0885327722,-6.3363267479,-36.08883669,-6.3371382376,0.335,0.392,480
2083,24394742,80449777928442366AT,80435102928443494AT,SSDAT,27365886.0,27366400.0,147.183,16512297H-3,,,,,,45,82780242930976277AT,80449777928442366AT,80435102928443494AT,208,#90EE90,-36.2471920399,-6.4663111609,-36.2485182431,-6.4662164183,0.67,0.418,230
2084,24395685,82224691929892509AT,82214364929871301AT,SSDAT,27367530.0,27367529.0,235.887,16512300H-3,,,,,,45,82780242930976277AT,82224691929892509AT,82214364929871301AT,63,#90EE90,-36.0876110093,-6.3344054839,-36.0885327722,-6.3363267479,0.335,0.392,480
2085,24394743,80468666928440542AT,80449777928442366AT,SSDAT,27366401.0,27365886.0,189.769,16512297H-3,,,,,,45,82780242930976277AT,80468666928440542AT,80449777928442366AT,207,#90EE90,-36.2454848308,-6.4664667257,-36.2471920399,-6.4663111609,0.67,0.418,230
2086,46680910,94254392922617330AT,94289215922625044AT,SSDAT,49214493.0,49214498.0,356.672,16512297H-3,,,,,,76,DJP46781234,94254392922617330AT,94289215922625044AT,121,#8A2BE2,-34.9966271611,-6.9836784221,-34.9934881531,-6.9829555821,0.67,0.418,230
2087,46682325,94466226916908035AT,94483434916898383AT,SSDAT,49219620.0,49215849.0,197.301,16512289H-3,,,,,,17,93174639915954074AT,94466226916908035AT,94483434916898383AT,138,#00008B,-34.9729277787,-7.4987013702,-34.9713636724,-7.4995582046,0.268,0.304,322
2088,46682326,95284195919981645AT,95277062919981946AT,SSDAT,49219308.0,49219307.0,71.393,16512296H-3,,,,,,17,93174639915954074AT,95284195919981645AT,95277062919981946AT,763,#00008B,-34.9015201387,-7.2206872182,-34.9021648357,-7.2206658557,0.113,0.26,710
2089,46682327,95277062919981946AT,95268393919982308AT,SSDAT,49219307.0,49219306.0,86.766,16512296H-3,,,,,,17,93174639915954074AT,95277062919981946AT,95268393919982308AT,764,#00008B,-34.9021648357,-7.2206658557,-34.9029483566,-7.2206402377,0.113,0.26,710
2090,46682328,94290095921427479AT,94271484921427611AT,SSDAT,49215044.0,49216855.0,186.115,16512297H-3,,,,,,50,95377922920421820AT,94290095921427479AT,94271484921427611AT,492,#008000,-34.9924803719,-7.0910194853,-34.994160247,-7.0910077338,0.67,0.418,230
2091,46682329,94170916921438559AT,94161471921440629AT,SSDAT,49214118.0,49214071.0,96.692,16512297H-3,,,,,,50,95377922920421820AT,94170916921438559AT,94161471921440629AT,548,#008000,-35.0032548327,-7.090112537,-35.0041096473,-7.0899330943,0.67,0.418,230
2092,46682330,94045041921450495AT,94029847921451770AT,SSDAT,49215027.0,49215042.0,152.474,16512297H-3,,,,,,50,95377922920421820AT,94045041921450495AT,94029847921451770AT,597,#008000,-35.0146349367,-7.0891332652,-35.0160084739,-7.0890299969,0.67,0.418,230
2093,46682331,93959880921458073AT,93937296921459940AT,SSDAT,49213883.0,49213900.0,226.61,16512297H-3,,,,,,50,95377922920421820AT,93959880921458073AT,93937296921459940AT,632,#008000,-35.0223338447,-7.0885154408,-35.0243754308,-7.0883644456,0.67,0.418,230
2094,46682332,93908547921462516AT,93887860921464193AT,SSDAT,49214073.0,49213899.0,207.549,16512297H-3,,,,,,50,95377922920421820AT,93908547921462516AT,93887860921464193AT,653,#008000,-35.0269744886,-7.0881542299,-35.0288445676,-7.0880188919,0.67,0.418,230
2095,46682333,93887860921464193AT,93867032921466340AT,SSDAT,49213899.0,49215040.0,209.384,16512297H-3,,,,,,50,95377922920421820AT,93887860921464193AT,93867032921466340AT,660,#008000,-35.0288445676,-7.0880188919,-35.0307277516,-7.0878412416,0.67,0.418,230
2096,46682334,93856035921467205AT,93837453921469039AT,SSDAT,49213911.0,49213898.0,186.723,16512297H-3,,,,,,50,95377922920421820AT,93856035921467205AT,93837453921469039AT,674,#008000,-35.0317218487,-7.087771679,-35.0334018992,-7.0876205282,0.67,0.418,230
2097,46682336,93094151921425064AT,93077580921427883AT,SSDAT,49215038.0,49215037.0,168.091,16512297H-3,,,,,,50,95377922920421820AT,93094151921425064AT,93077580921427883AT,948,#008000,-35.1005185598,-7.0921582878,-35.1020178061,-7.091916461,0.67,0.418,230
2098,46682337,93061662921423666AT,93038781921428407AT,SSDAT,49215057.0,49215036.0,233.67,16512297H-3,,,,,,50,95377922920421820AT,93061662921423666AT,93038781921428407AT,954,#008000,-35.1034527131,-7.092309123,-35.105523501,-7.0918986148,0.67,0.418,230
2099,46682338,92919745921433842AT,92904006921434861AT,SSDAT,49215033.0,49214955.0,157.72,16512297H-3,,,,,,50,95377922920421820AT,92919745921433842AT,92904006921434861AT,978,#008000,-35.1162820214,-7.0914982753,-35.1177047543,-7.0914182132,0.67,0.418,230
2100,24394777,81364300928324928AT,81350076928329904AT,SSDAT,27366325.0,27365895.0,150.693,16512297H-3,,,,,,45,82780242930976277AT,81364300928324928AT,81350076928329904AT,156,#90EE90,-36.164523288,-6.4764675402,-36.1658106441,-6.476025135,0.67,0.418,230
